"customer_id","customer_age","customer_sex","customer_number_of_dependents","customer_education","customer_civil_status","customer_salary_range","customer_relationship_length","customer_available_credit_limit","credit_card_classification","total_products","period_inactive","contacts_in_last_year","credit_card_debt_balance","remaining_credit_limit","transaction_amount_ratio","total_transaction_amount","total_transaction_count","transaction_count_ratio","average_utilization","account_status"
623803,54,"F",3,"Uneducated","Married","40-60K",49,1626,"Blue",3,1,3,0,1626,0.664,4830,87,0.642,0,"open"
295414,45,"F",4,"Graduate","Married","Unknown",36,5989,"Blue",6,1,2,0,5989,0.668,4246,78,0.857,0,"open"
687667,56,"M",4,"High School","Single","80-120K",40,34516,"Blue",4,3,3,0,34516,0.846,4714,82,0.745,0,"open"
195615,57,"M",3,"Unknown","Single","60-80K",51,5859,"Blue",1,6,1,0,5859,0.914,8004,82,0.708,0,"closed"
106079,42,"F",1,"Uneducated","Single","below 40K",35,3241,"Blue",4,3,3,0,3241,0.442,2152,43,0.303,0,"closed"
123893,49,"F",3,"Uneducated","Single","Unknown",38,12860,"Blue",6,2,1,0,12860,0.646,1348,27,0.286,0,"open"
557202,55,"M",3,"Uneducated","Divorced","80-120K",41,34516,"Blue",1,3,4,2408,32108,0.796,1187,40,3,0.07,"closed"
224438,38,"M",1,"Graduate","Single","below 40K",28,1690,"Blue",4,5,2,1459,231,0.667,3928,69,0.643,0.863,"open"
107028,41,"M",3,"Unknown","Married","60-80K",32,5071,"Blue",4,1,3,1043,4028,0.667,3358,62,0.722,0.206,"open"
744108,36,"F",2,"Graduate","Unknown","40-60K",23,2024,"Blue",6,2,3,901,1123,0.659,4861,84,0.75,0.445,"open"
191096,50,NA,2,"High School","Married","120K and more",38,10747,"Blue",5,6,0,1027,9720,0.925,4538,63,0.658,0.096,"open"
744123,57,"F",2,"College","Married",NA,44,3914,"Blue",6,3,2,0,3914,0.524,1964,54,0.8,0,"open"
109178,40,"F",2,"Uneducated","Unknown","40-60K",28,16903,"Silver",5,3,4,1507,15396,0.97,3819,61,0.525,0.089,"open"
154082,52,"M",2,"High School","Married","60-80K",45,24287,"Blue",5,1,4,1676,22611,0.506,5495,69,0.816,0.069,"open"
636377,41,"M",3,"Post-Graduate","Divorced","120K and more",29,3491,"Blue",6,1,3,2506,985,0.873,4855,79,0.58,0.718,"open"
860215,NA,NA,1,"Graduate","Married","80-120K",48,3074,"Blue",4,1,3,2390,684,0.421,1377,38,0.583,0.777,"open"
220410,39,"M",2,"Graduate","Single","60-80K",19,6146,"Blue",1,2,1,0,6146,0.577,3645,76,0.551,0,"open"
275213,56,"M",3,"Uneducated","Married","80-120K",46,23240,"Blue",1,3,3,1534,21706,0.971,9441,82,0.907,0.066,"closed"
241921,34,"M",1,"Uneducated","Single","60-80K",23,2033,"Blue",6,1,1,1832,201,0.938,4110,74,0.947,0.901,"open"
436346,48,"M",2,"Doctorate","Single","120K and more",41,20148,"Blue",5,2,1,1084,19064,0.79,3921,74,0.542,0.054,"open"
998849,58,"F",1,"Graduate","Single","40-60K",46,1996,"Blue",3,3,3,1850,146,0.952,3421,55,0.719,0.927,"open"
633060,NA,"F",0,"High School","Single","below 40K",21,14305,"Silver",3,1,3,1288,13017,0.774,14769,119,0.63,0.09,"open"
688222,45,"M",3,"Graduate","Single","80-120K",41,32426,"Blue",2,2,2,578,31848,1.042,1109,28,0.474,0.018,"open"
129053,38,"M",2,"Uneducated","Single","80-120K",33,32938,"Blue",1,4,4,2089,30849,0.72,1137,26,0.238,0.063,"closed"
309215,48,"M",2,"Unknown","Unknown","60-80K",44,8904,"Blue",4,3,3,1886,7018,0.945,3654,65,0.757,0.212,"open"
484580,53,"M",0,"Graduate","Married","80-120K",41,16033,"Blue",3,3,2,560,15473,0.963,1158,31,5.335,0.035,"open"
842050,43,"M",4,"Unknown","Married","80-120K",38,2510,"Blue",5,1,2,1508,1002,0.728,3623,63,0.853,0.601,"open"
713837,45,"F",4,"High School","Divorced","40-60K",31,4701,"Blue",5,2,4,1170,3531,0.547,4136,77,0.604,0.249,"open"
939668,49,"F",3,"Uneducated","Married","40-60K",40,8900,"Blue",6,2,3,1700,7200,0.906,4710,70,0.556,0.191,"open"
964925,41,"M",3,"Doctorate","Single","120K and more",26,9220,"Blue",3,2,2,0,9220,0.733,2276,32,0.6,0,"closed"
444228,47,"M",4,"Uneducated","Married","80-120K",40,21148,"Blue",5,2,4,1746,19402,0.853,NA,69,0.769,0.083,"open"
696400,51,"F",1,"Unknown","Married","Unknown",35,3668,"Blue",1,2,3,0,3668,0.655,4753,87,0.812,0,"open"
861945,38,"M",3,"College","Single",NA,26,1438.3,"Blue",3,3,2,0,1438.3,0.399,11095,32,0.455,0,"closed"
656405,39,"M",2,"Unknown","Married",NA,26,5510,"Blue",6,1,2,2027,3483,0.898,1980,42,0.68,0.368,"open"
912207,44,"F",3,"College","Married","40-60K",24,8495,"Blue",18,1,4,1537,6958,0.919,1950,31,0.938,0.181,"open"
905914,NA,"F",4,"Graduate","Single","below 40K",39,7353,"Blue",3,2,3,1450,5903,0.739,2005,54,0.459,0.197,"open"
882434,56,"M",3,"Graduate","Married","80-120K",47,10230,"Blue",6,3,3,1082,9148,0.658,NA,34,0.545,0.106,"open"
590590,58,"M",1,"High School","Married","40-60K",36,2165,"Blue",3,2,5,1135,1030,0.707,1541,33,0.833,0.524,"open"
464345,NA,"F",3,"Graduate","Married","40-60K",36,7234,"Blue",4,1,4,2000,5234,0.754,4272,83,0.596,0.276,"open"
224915,40,"F",1,"Uneducated","Divorced","below 40K",25,3758,"Blue",3,3,1,2047,1711,1.108,4928,79,0.646,0.545,"open"
906409,48,"F",3,"Uneducated","Single","below 40K",43,1532,"Blue",5,4,2,1183,349,0.617,4359,78,0.857,0.772,"open"
943889,NA,NA,1,"Unknown","Married","40-60K",49,2471,"Blue",4,3,6,0,2471,0.722,2519,35,0.522,0,"closed"
135035,NA,"M",3,"Uneducated","Married","60-80K",16,1686,"Blue",4,5,4,1252,434,0.575,1758,42,1.1,0.743,"open"
754321,31,"F",0,"Post-Graduate","Divorced","below 40K",36,4871,"Blue",6,3,3,0,4871,0.89,2773,34,0.789,0,"closed"
650925,48,"F",2,"Uneducated","Married","Unknown",35,6074,"Blue",2,3,3,0,6074,0.782,4504,90,0.765,0,"open"
406470,55,"F",2,"Unknown","Single","below 40K",45,3185,"Blue",6,2,3,1820,1365,0.965,5069,81,1.025,0.571,"open"
834546,46,"M",2,"High School","Married","40-60K",32,2619,"Blue",4,3,2,2271,348,0.61,3835,60,0.818,0.867,"open"
457403,50,"F",3,"Post-Graduate","Married","Unknown",41,5471,"Blue",3,3,3,1342,4129,0.577,4002,67,0.763,0.245,"open"
712761,46,"F",4,"Graduate","Married","Unknown",32,5798,"Blue",2,1,1,680,5118,0.708,5027,82,0.64,0.117,"open"
723562,NA,"M",2,"Graduate","Single","60-80K",28,7349,"Blue",2,6,1,994,6355,0.864,13970,109,0.847,0.135,"open"
123275,62,"M",1,"Graduate","Married","Unknown",36,3198,"Blue",5,2,2,2308,890,0.724,1402,35,0.842,0.722,"open"
444245,44,"M",5,"High School","Married","80-120K",36,2509,"Blue",3,2,2,1464,1045,1.25,3166,72,0.946,0.583,"open"
517035,46,"M",3,"College","Married","40-60K",34,1611,"Blue",5,1,2,0,1611,0.731,4444,78,0.857,0,"open"
280078,49,NA,2,"Uneducated","Married","Unknown",41,3128,"Blue",3,5,2,749,2379,0.598,4369,59,0.735,0.239,"open"
277289,39,"M",5,"Uneducated","Married","40-60K",36,1438.3,"Blue",4,2,3,0,1438.3,0.677,4596,82,0.745,0,"open"
184152,40,NA,3,"High School","Unknown","below 40K",36,5525,"Blue",5,2,2,2409,3116,0.929,2305,33,0.941,0.436,"open"
630859,37,"M",3,"Unknown","Single",NA,22,29898,"Blue",4,2,2,1414,28484,0.453,3883,68,0.7,0.047,"open"
145318,46,"F",3,"High School","Unknown","below 40K",41,1515,"Blue",2,1,4,0,1515,0.819,3894,60,0.818,0,"open"
988386,30,"F",0,"Uneducated","Married","below 40K",13,6075,"Blue",3,1,3,0,6075,0.923,NA,63,0.909,0,"closed"
823352,54,NA,2,"Graduate","Single","below 40K",43,2019,"Blue",3,2,1,1387,632,0.56,1689,36,0.714,0.687,"open"
107972,30,"M",2,"Unknown","Divorced","120K and more",14,1548,"Blue",3,2,3,0,1548,0.828,2611,64,0.455,0,"open"
130702,47,"M",2,"Graduate","Married",NA,32,34516,"Silver",4,2,2,1468,33048,0.505,1330,32,0.684,0.043,"open"
338781,47,"M",2,"Graduate","Married","40-60K",42,4738,"Blue",36,3,3,0,4738,0.641,1900,36,0.5,0,"closed"
204725,47,"F",3,"Unknown","Married","Unknown",38,1634,"Blue",5,1,4,1463,171,0.873,4397,72,0.565,0.895,"open"
359929,41,"M",2,"College","Unknown","80-120K",24,14320,"Blue",3,2,4,0,14320,0.754,4077,77,0.791,0,"open"
262651,46,"M",1,"Unknown","Married","60-80K",39,5374,"Blue",4,3,3,2324,3050,0.423,1557,49,0.4,0.432,"open"
723929,46,"M",2,"Graduate","Unknown","120K and more",39,34516,"Silver",2,2,3,1381,33135,0.949,14696,114,0.966,0.04,"open"
104804,44,"M",4,"Unknown","Single","60-80K",24,11042,"Blue",5,3,2,2211,8831,0.897,1140,25,0.786,0.2,"open"
443468,40,NA,4,"College","Unknown","80-120K",25,1962,"Blue",3,3,1,0,1962,0.684,1179,27,0.688,0,"open"
638335,48,"M",4,"College","Married","80-120K",44,9524,"Blue",12,3,3,1449,8075,0.559,7527,58,0.657,0.152,"closed"
168218,38,"F",2,"Graduate","Married","below 40K",18,1686,"Blue",5,3,3,1206,480,0.767,4891,68,2.555,0.715,"open"
392160,35,NA,4,"High School","Married","below 40K",24,1555,"Blue",3,2,4,872,683,0.772,2252,51,0.645,0.561,"closed"
433279,49,"F",3,"Uneducated","Single","below 40K",36,4328,"Blue",4,1,4,2058,2270,0.835,3421,61,1.033,0.476,"open"
989307,33,NA,3,"Graduate","Single","below 40K",36,1457,"Blue",5,2,3,0,1457,0.677,2200,45,0.364,0,"closed"
895929,37,"F",3,"High School","Married","40-60K",31,1586,"Blue",5,3,3,1038,548,0.973,1724,24,0.714,0.654,"open"
944746,NA,"M",3,"Graduate","Single","120K and more",52,34516,"Blue",6,4,3,1000,33516,0.694,1777,37,0.542,0.029,"closed"
121593,37,"F",4,"High School","Single",NA,36,3093,"Blue",5,3,1,2517,576,0.855,1371,23,0.917,0.814,"open"
374830,42,"M",3,"Unknown","Married","below 40K",31,14630,"Silver",1,1,1,0,14630,0.752,8217,99,0.65,0,"open"
157042,NA,"M",2,"Graduate","Married","80-120K",36,25438,"Blue",2,1,2,1907,23531,0.741,16485,104,0.793,0.075,"open"
632596,39,NA,1,"Unknown","Single","40-60K",36,11213,"Blue",6,1,3,0,11213,0.563,1257,23,0.643,0,"open"
995248,40,"F",4,"Unknown","Single",NA,33,1964,"Blue",4,4,3,1811,153,0.69,4699,81,0.841,0.922,"open"
544878,35,"F",2,"College","Married","below 40K",18,52011,"Blue",3,3,2,2517,3262,1.201,2102,32,1.133,0.436,"open"
619354,48,"F",5,"Post-Graduate","Married",NA,38,2926,"Blue",3,3,1,716,2210,0.949,4219,78,0.592,0.245,"open"
537310,40,"M",3,"Unknown","Single","80-120K",23,12559,"Blue",6,2,2,0,12559,0.715,NA,71,0.511,0,"open"
575523,43,"F",1,"Graduate","Unknown","Unknown",36,9851,"Blue",6,3,3,0,9851,1.034,1212,24,0.6,0,"open"
853263,45,"M",4,"College","Divorced","80-120K",37,1535,"Blue",6,5,1,0,1535,0.77,NA,76,0.81,0,"open"
843306,37,"F",2,"Graduate","Single","40-60K",36,2407,"Blue",4,3,1,1552,855,0.62,4983,86,0.755,0.645,"open"
675081,53,"M",3,"Uneducated","Married","80-120K",36,11450,"Blue",3,3,1,2129,9321,0.956,2197,45,0.957,0.186,"open"
944804,65,"M",0,"Unknown","Single","40-60K",36,2163,"Blue",5,2,3,932,1231,1.127,NA,57,0.839,0.431,"open"
425655,47,NA,4,"Graduate","Married","60-80K",34,9261,"Blue",6,3,0,1605,7656,0.571,NA,44,0.419,0.173,"open"
756570,43,NA,2,"High School","Married","120K and more",23,34516,"Silver",3,3,2,1153,33363,0.89,NA,71,0.69,0.033,"open"
879602,39,"F",3,"Graduate","Unknown","below 40K",26,5325,"Blue",2,2,1,2488,2837,0.926,13674,101,0.836,0.467,"open"
657296,42,"M",1,"Graduate","Single","60-80K",37,2596,"Blue",4,1,1,1210,1386,0.549,32494,78,0.696,0.466,"open"
471997,58,"F",1,"High School","Married","40-60K",46,1871,"Blue",5,3,1,1339,532,0.79,4553,90,0.731,0.716,"open"
309638,46,NA,4,"Doctorate","Married","120K and more",36,3104,"Blue",3,2,5,862,2242,1.057,2781,74,0.682,0.278,"open"
222548,51,"F",3,"Post-Graduate","Married","below 40K",46,5881,"Blue",5,3,2,2005,3876,0.659,1931,56,0.806,0.341,"open"
532779,46,"M",3,"Doctorate","Divorced","80-120K",38,8258,"Blue",6,3,3,1771,6487,0,1447,23,0,0.214,"closed"
569426,51,"F",1,"Graduate","Single","below 40K",37,4402,"Blue",4,3,4,697,3705,0.7,3325,76,0.652,0.158,"open"
797462,56,"F",3,"Graduate","Married","below 40K",44,2030,"Blue",6,4,2,1262,768,0.862,4851,84,0.867,0.622,"open"
671820,39,"F",2,"Graduate","Single","below 40K",26,2469,"Blue",5,3,3,1826,643,0.666,3837,74,0.721,0.74,"open"
957604,45,"M",2,"Graduate","Married","40-60K",41,8532,"Blue",5,2,2,2165,6367,0.707,3242,63,0.75,0.254,"open"
639575,60,"F",0,"High School","Single","40-60K",56,2213,"Blue",3,5,2,829,1384,0.639,4210,84,0.714,0.375,"open"
498071,45,NA,1,"Unknown","Divorced","40-60K",31,17437,"Silver",3,1,1,2225,15212,0.814,3381,51,0.594,0.128,"open"
866230,60,"M",1,"Unknown","Divorced","40-60K",49,3012,"Blue",4,3,2,0,3012,0.538,1315,23,0.278,0,"open"
994317,36,"M",3,"Unknown","Married","120K and more",24,24577,"Blue",6,3,2,0,24577,0.75,NA,39,0.393,0,"open"
182775,38,NA,2,"High School","Single","below 40K",28,1744,"Blue",5,1,3,0,1744,0.702,4811,86,0.686,0,"open"
376549,NA,"F",0,"High School","Married","Unknown",53,4315,"Blue",4,3,0,717,3598,0.808,1723,51,0.5,0.166,"open"
775940,31,NA,1,"College","Married","80-120K",36,25215,"Blue",4,1,0,1445,23770,1.033,2588,48,1,0.057,"open"
685551,42,"M",2,"Graduate","Single","40-60K",28,1711,"Blue",3,1,3,0,1711,0.983,4496,77,0.925,0,"open"
490107,49,NA,2,"Uneducated","Married","80-120K",44,13884,"Blue",6,2,2,1204,12680,0.575,4650,70,0.556,0.087,"open"
838169,40,"M",3,"Post-Graduate","Single","80-120K",36,8958,"Blue",4,4,3,0,8958,0.483,2131,43,0.387,0,"closed"
914707,34,"F",2,"Unknown","Divorced","below 40K",30,39672,"Blue",3,1,2,1510,2898,0.73,4495,77,0.833,0.343,"open"
534530,33,"F",1,"Uneducated","Single",NA,36,8398,"Blue",5,3,3,1875,6523,0.727,16706,123,0.757,0.223,"open"
973239,41,"M",2,"Graduate","Single",NA,30,20853,"Blue",3,1,2,1232,1085,0.733,3057,71,0.919,0.532,"open"
214031,42,"F",2,"Uneducated","Single","below 40K",23,1443,"Blue",4,2,3,0,1443,0.529,2092,38,0.31,0,"closed"
620699,52,"M",0,"Graduate","Single","60-80K",46,10817,"Blue",4,2,4,1142,9675,0.722,3889,60,0.818,0.106,"open"
164114,44,"M",3,"Unknown","Married","40-60K",36,2534,"Blue",4,2,1,1706,828,0.793,NA,57,1.111,0.673,"open"
417419,49,"M",3,"High School","Married","60-80K",39,9264,"Blue",4,1,4,629,8635,0.659,4107,79,0.58,0.068,"open"
958564,38,"M",1,"College","Married","below 40K",25,5559,"Blue",6,3,3,658,4901,0.627,1793,37,0.947,0.118,"open"
643942,49,NA,2,"Graduate","Married","120K and more",40,14646,"Blue",2,4,1,1448,13198,0.895,8160,92,0.586,0.099,"open"
268892,44,"F",4,"Graduate","Married","40-60K",36,1452,"Blue",6,3,3,0,1452,0.553,2287,42,0.5,0,"closed"
726222,34,"M",2,"Graduate","Single","below 40K",23,8940,"Blue",1,3,2,1518,7422,0.726,14459,97,0.702,0.17,"open"
444097,43,"M",4,"Graduate","Married","120K and more",31,6467,"Blue",6,1,3,1887,4580,0.442,4098,61,0.605,0.292,"open"
368753,54,"M",0,"High School","Married","80-120K",36,16286,"Blue",3,1,2,1710,14576,1.223,2552,49,1.227,0.105,"open"
853533,42,NA,1,"College","Divorced","below 40K",22,2403,"Blue",5,3,2,1105,1298,0.735,4186,77,0.711,0.46,"open"
480010,52,"F",2,"Graduate","Unknown","below 40K",40,2743,"Blue",2,1,3,1705,1038,0.605,6993,97,0.54,0.622,"open"
747814,39,"F",1,"Uneducated","Single","below 40K",35,2062,"Blue",5,3,0,1302,760,0.631,3785,63,0.75,0.631,"open"
490827,43,"F",3,"Unknown","Married","Unknown",36,6971,"Blue",4,2,1,1506,5465,0.57,3575,67,0.675,0.216,"open"
197182,43,"F",3,"Graduate","Married","40-60K",32,2701,"Blue",4,3,3,2498,203,0.637,2678,37,0.609,0.925,"closed"
368952,54,"M",2,"Graduate","Married","60-80K",43,6224,"Blue",6,3,1,1892,4332,0.983,2187,58,0.657,0.304,"open"
459064,43,"F",3,"College","Divorced","below 40K",31,1477,"Blue",6,4,3,0,1477,0.756,4802,82,0.864,0,"open"
934520,51,"F",2,"Uneducated","Single","below 40K",44,1438.3,"Blue",6,1,4,0,1438.3,0.827,4488,84,0.826,0,"open"
227253,46,"M",4,"Unknown","Divorced","60-80K",32,1438.3,"Blue",5,3,3,738,700.3,0.709,NA,87,0.74,0.513,"open"
327130,53,NA,4,"Graduate","Single","Unknown",41,34516,"Gold",5,1,2,2374,32142,0.81,4390,77,0.604,0.069,"open"
264394,45,"F",2,"Unknown","Married","below 40K",38,3682,"Blue",3,2,3,0,3682,0.797,4015,77,0.51,0,"open"
647668,41,"M",2,"Graduate","Married","60-80K",31,31497,"Silver",2,3,3,2192,29305,0.868,7685,92,0.533,0.07,"open"
730281,57,"F",2,"Graduate","Single","below 40K",50,1438.3,"Blue",6,5,2,876,562.3,0.693,NA,62,0.676,0.609,"open"
162510,65,"F",0,"High School","Married",NA,46,5877,"Blue",6,1,3,1697,4180,1.058,2494,58,0.706,0.289,"open"
563268,56,"M",3,"Post-Graduate","Married","60-80K",39,3955,"Blue",3,1,2,2517,1438,0.484,1238,25,1.083,0.636,"open"
817711,39,"M",2,"Unknown","Married","60-80K",25,3071,"Blue",5,2,3,2517,554,0.583,1765,36,0.565,0.82,"open"
268569,65,"M",0,"Graduate","Single","below 40K",56,3422,"Blue",3,3,2,0,3422,0.929,1973,59,0.686,0,"open"
533674,49,"F",4,"Doctorate","Married","Unknown",39,2333,"Blue",4,4,1,1414,919,0.632,5137,89,0.679,0.606,"open"
592946,49,"F",2,"Uneducated","Married","below 40K",38,2468,"Blue",6,3,3,0,2468,1.057,3371,62,0.676,0,"open"
670530,42,"F",3,"Unknown","Unknown","Unknown",36,15648,"Blue",6,1,2,0,15648,0.731,13784,88,0.913,0,"open"
935527,47,"M",3,"Post-Graduate","Single","60-80K",36,5062,"Blue",5,3,3,1996,3066,0.591,1314,40,0.429,0.394,"open"
349652,35,"F",1,"High School","Married","below 40K",28,1438.3,"Blue",6,0,2,977,461.3,1.189,4840,85,1.073,0.679,"open"
719770,50,"F",2,"Uneducated","Married","Unknown",34,23381,"Blue",5,3,2,905,22476,0.645,4357,73,0.521,0.039,"open"
977329,NA,"M",3,"Graduate","Divorced","80-120K",36,34516,"Silver",6,3,4,1384,33132,0.887,4745,69,0.605,0.04,"open"
372810,56,"M",2,"Graduate","Single","80-120K",46,15982,"Blue",6,2,3,0,15982,0.687,4503,80,0.667,0,"open"
556863,29,"M",1,"Uneducated","Single","40-60K",22,11522,"Blue",2,3,3,1203,10319,0.847,13720,119,0.831,0.104,"open"
919252,53,"M",3,"High School","Single","60-80K",45,15583,"Blue",4,1,0,0,15583,0.873,3938,69,1.091,0,"open"
572064,53,"M",3,"Unknown","Married","40-60K",41,1595,"Blue",6,1,2,870,725,0.694,1745,41,0.577,0.545,"open"
687428,49,NA,4,"High School","Married","120K and more",36,34516,"Gold",1,1,1,1634,32882,0.768,7788,94,0.469,0.047,"open"
608412,54,"F",3,"Graduate","Single","Unknown",47,6146,"Blue",2,3,1,2210,3936,0.905,12956,97,0.796,0.36,"open"
559932,45,"M",5,"Graduate","Married",NA,40,29227,"Blue",1,2,0,1151,28076,0.73,8420,100,0.852,0.039,"open"
958952,43,"F",4,"High School","Single","40-60K",36,4902,"Blue",3,3,2,2517,2385,0.982,4508,69,0.643,0.513,"open"
357860,59,"M",0,"High School","Married","60-80K",48,3868,"Blue",3,1,3,1384,2484,0.631,4716,79,0.549,0.358,"open"
153147,NA,"F",4,"Uneducated","Married","below 40K",35,1539,"Blue",4,3,1,0,1539,0.944,4793,71,0.614,0,"open"
437736,31,"M",0,"High School","Divorced","below 40K",22,6012,"Blue",3,2,3,0,6012,0.968,NA,72,0.674,0,"open"
346419,49,"F",5,"High School","Married",NA,33,2506,"Blue",6,3,2,1549,957,0.752,4747,91,0.936,0.618,"open"
470504,50,"M",1,"High School","Married","below 40K",35,3968,"Blue",2,1,3,2264,1704,1.098,12535,118,0.815,0.571,"open"
169007,55,"F",1,"Uneducated","Married","below 40K",36,2258,"Blue",5,3,2,2000,258,0.611,2500,42,0.68,0.886,"closed"
782586,46,"M",2,"Uneducated","Married","80-120K",38,11434,"Blue",4,5,2,0,11434,0.84,4520,83,0.844,0,"open"
847056,NA,"M",1,"Graduate","Married","80-120K",42,6214,"Blue",2,1,2,1147,5067,0.861,938,35,3.75,0.185,"closed"
436695,44,"M",3,"Graduate","Unknown","60-80K",39,2991,"Blue",5,4,3,642,2349,0.76,4646,62,0.55,0.215,"open"
311030,57,"M",2,"High School","Single","80-120K",36,8026,"Blue",6,3,0,2202,5824,0.586,4072,72,0.6,0.274,"open"
660805,58,"M",3,"Unknown","Single","80-120K",36,3355,"Blue",6,2,3,1878,1477,0.725,4578,84,0.953,0.56,"open"
204619,56,"F",1,"Graduate","Married",NA,48,1438.3,"Blue",6,2,2,0,1438.3,0.706,1336,32,0.882,0,"open"
704871,54,"M",2,"Graduate","Married","below 40K",39,2702,"Blue",4,4,2,2517,185,1.019,11606,32,1.462,0.932,"open"
681785,40,"F",2,"Graduate","Single","Unknown",27,4438,"Blue",4,2,3,1513,2925,0.807,3895,75,0.829,0.341,"open"
833000,42,NA,4,"Doctorate","Single","60-80K",31,3322,"Blue",2,2,2,0,3322,0.758,13784,108,0.588,0,"open"
839442,41,"F",3,"Graduate","Single","40-60K",31,5655,"Blue",4,3,2,1154,4501,0.702,2189,51,0.7,0.204,"closed"
217745,47,"M",1,"Unknown","Divorced","80-120K",38,34516,"Silver",3,2,3,802,33714,0.899,12761,27,0.8,0.023,"open"
490962,52,"M",3,"Doctorate","Married","120K and more",45,34516,"Blue",6,3,3,550,33966,0.674,7341,71,0.732,0.016,"closed"
224715,65,"M",1,"High School","Single","Unknown",36,4465,"Blue",4,3,5,703,3762,1.026,4044,66,0.65,0.157,"open"
877906,42,"M",3,"Graduate","Single","80-120K",31,34516,"Silver",2,2,3,2120,32396,0.9,14626,97,0.644,0.061,"open"
534293,34,"M",2,"High School","Single","Unknown",36,22886,"Blue",3,4,2,836,22050,0.889,2652,61,0.743,0.037,"open"
406624,39,"F",1,"Graduate","Single","below 40K",28,1809,"Blue",5,3,3,1181,628,0.656,NA,83,0.596,0.653,"open"
920027,53,NA,1,"High School","Married","below 40K",36,1688,"Blue",3,2,2,0,1688,0.641,4375,69,0.605,0,"open"
529723,36,"F",2,"Post-Graduate","Married","below 40K",25,4701,"Blue",5,3,4,1492,3209,0.805,1679,32,0.455,0.317,"open"
163044,42,"M",3,"Post-Graduate","Unknown","80-120K",37,32106,"Blue",1,1,3,0,32106,0.678,4452,83,0.729,0,"open"
569641,45,"M",3,"Graduate","Married","80-120K",36,20274,"Blue",3,3,1,2100,18174,0.584,NA,66,0.61,0.104,"open"
157715,44,"M",0,"High School","Single","40-60K",33,2337,"Blue",5,1,3,1442,895,0.659,3945,65,0.548,0.617,"open"
972300,42,"M",3,"Graduate","Married","60-80K",30,5298,"Blue",2,2,3,0,5298,0.857,2431,37,0.542,0,"closed"
842604,50,"F",2,"High School","Married","below 40K",36,1438.3,"Blue",6,2,1,0,1438.3,0.909,4697,82,0.907,0,"open"
737673,49,"F",4,"High School","Married","below 40K",43,4852,"Blue",4,3,2,2016,2836,0.576,3561,73,0.622,0.415,"open"
240227,40,"F",2,"Graduate","Single","below 40K",29,2295,"Blue",4,3,2,0,2295,0.699,3292,62,4.12,0,"open"
218073,48,"M",4,"College","Single","60-80K",30,3307,"Blue",4,2,2,2234,1073,0.818,4006,68,0.838,0.676,"open"
280104,NA,NA,1,"Uneducated","Divorced","Unknown",53,3709,"Blue",1,3,1,1197,2512,0.824,5557,82,1,0.323,"open"
982664,38,"M",1,"High School","Married","80-120K",24,120267,"Blue",4,3,2,1230,12133,0.688,1815,33,0.435,0.092,"open"
670669,44,"M",3,"High School","Married",NA,36,3605,"Blue",2,2,1,0,3605,0.594,6800,78,0.814,0,"open"
393593,40,"M",2,"College","Divorced","60-80K",36,20304,"Blue",3,2,1,0,20304,0.809,7494,85,0.667,0,"open"
879083,63,"M",0,"Uneducated","Single","60-80K",36,7997,"Blue",2,3,1,1096,6901,0.716,7747,104,0.651,0.137,"open"
254524,47,"F",2,"Doctorate","Single","below 40K",37,2168,"Blue",4,3,2,1485,683,0.546,26796,86,0.72,0.685,"open"
957770,NA,"M",2,"Unknown","Married","80-120K",34,1837,"Blue",24,3,2,875,962,0.58,2169,43,0.654,0.476,"closed"
904759,36,NA,4,"Doctorate","Married","60-80K",17,2803,"Blue",5,2,4,1848,955,0.614,1968,64,0.524,0.659,"open"
746148,36,"F",2,"Graduate","Single","below 40K",36,2051,"Blue",6,4,0,1154,897,0.605,3912,79,0.717,0.563,"open"
809785,65,"M",0,"Doctorate","Divorced","below 40K",56,1573,"Blue",6,1,3,653,920,0.71,3349,77,0.674,0.415,"open"
574141,61,"F",1,"Graduate","Single","below 40K",54,2721,"Blue",3,2,2,0,2721,0.734,2088,37,0.682,0,"open"
381147,50,"F",3,"Uneducated","Unknown","Unknown",30,1507,"Blue",4,1,3,0,1507,0.648,4037,83,0.729,0,"open"
